user_id_str,hashtags
409748550,"trump, presidenttrump, donaldjtrump, djt, donaldtrump, maga, kag, trump2024"
1586102909036646400,"FJB, MAGA, TRUMP2024ToSaveAmerica, Trump2024"
1495916026399186944,"Biden, Shinola, Jackass, IMPEACHBIDENNOW, TRUMP2024, ULTRAMAGA"
1127615879938805760,"TheDilleyShow, pureblood, TRUMP2024"
1604615692090605568,TRUMP2024
1852665702,"India, Modi, MAGA, Trump2024, IlhanOmar, tuckercarlson, FoxNews, Honduras, Cuba, Nicaragua, Venezuela"
1312774605619097600,"GODITRUST, BIBLEVERSE, MAGA, TRUMP, Trump2024, MondayMotivation, JESUS, PRAY, MondayMorning, Monday, motivation, MotivationalQuotes, mondaythoughts, MondayWisdom, mondayinspiration, mondayknowledge, NOCOLORLINES"
474238498,"ChildhoodFriends, BFF, AntiVaxxer, AntiTumper, ConspiracyTheories, MAGA, Trump2024, QAnon, sheeps, Believe, StormIsComing, CivilWar3, rightful, ruler, TrumpTheSavior, PizzaGate, GreatWhiteReplacement"
23840242,"tcot, ccot, TrumpTrain, Trump2024, MAGA"
1075678658,"slowboil, wakethefuckup, TermLimits, TermLimitsNow, Trump2024, AmericaFirst, proamerica, freedom, liberty, maga, kag"
1590311077404884992,"TRUMP2024, MAGA"
1246828979778211840,"fakeugees, plantation, IrelandisFull, GreatReplacement"
1585431220447485952,"Trump2024, MAGA"
1368220736423354368,"MAGA, BidenLiesChinaSpies, DemocratsAreDestroyingAmerica, RhinosAreSellOuts, LiberalismIsAMentalDisorder, Trump2024"
1146048729197273088,"maga, TRUMP2024, trump, Biden, desantis, UFO, ChineseSpyBallon"
19144938,"KariLake, Trump2024"
1595273953408425984,"Trump, Trump2024, TShirt, Sticker, BaseballCap, maga, republican, donaldtrump, conservative, trumptrain"
1451630809996218368,"spyballoon, treason, BidenCrimeFamilyExposed, MAGA, Trump2024"
951399374843731968,"TrumpWon, Trump2024"
1854655627,Trump2024
1598917839196286976,"MAGA2024, TRUMP2024, WWG1WGA"
479721599,"TRUMP2024, MAGA, MVP"
1720318801,"SteveBannon, WarRoomPosse, MAGA, AmericaFirst"
1490929135102967808,"letsgobrandon, trump, trump2024"
1469467076670771200,"TrumpWasRightAboutEverything, TRUMP2024, MAGA, MAGA2024"
1586401609717846016,"fjb, SuperBowlLVII, Trump2024, TwitterFiles, Maga"
739286654486089728,"American, America, Trump2024, USA, MAGA, SaveAmerica, NewJersey, NewYork, SanDiego, SanFrancisco"
1096432474698207232,"EpsteinClientList, GOP, FOX, TRUMP2024, MAGA"
1518677202065399808,"TRUMP2024, Trump, MAGA, TRUMP2024ToSaveAmerica"
1544820212,"trumptruths, truth, RETRUTH, covfefe, MAGA, TRUMP, A1java, TRUMPWON, truths, BidenCrimeFamilyExposed, trump2024, donaldtrump, USA, MAGA, patriot, ultraMAGA, FAKENEWS, electionfraud"
716277987428044800,"AmericaFirst, NCFirstInFreedom, Trump2024"
1533131086502547456,TRUMP2024
1598453718281728000,"TrumpWon, Trump2024"
16802173,"Joey, MAGA, Trump2024"
1606039117409689600,"AF, YE24, NickFuentes, TRUMP2024"
1611199554614956032,"Trump2024, MAGA"
840991842132983808,"Trump2024, MAGA"
1487211218943332352,"buildthewall, TRUMP2024"
1485912372082614272,"maga, psychic, TRUMP2024"
1586857902232453120,"Trump2024, MAGA"
21323607,"MAGA, SAVEAMERICA, TRUMP2024"
1530262150203179008,"MAGA, Trump2024"
1576673578950561792,"MAGA, TRUMP2024"
2235026959,"FakeNews, MAGA, Trump2024"
1518647363384090624,Trump2024
1615086991384739840,"MAGA, TRUMP2024, tuckercarlson"
1586769954908651520,"JustinTrudeau, GavinNewsom, Trending, TrendingNow, SuperBowl, UkraineRussianWar, TikTok, Trump2024, MAGA, MSM, ZelenskyWarCriminal, BREAKING, FoxNews, CNN, MSNBC"
1436098290290941952,"FJB, fjbmovement, LetsGoBrandon, Trump, TRUMP2024"
1518670224031105024,TRUMP2024
296627053,"TRUMP2024, MAGA, TikTok"
182414006,"FJB, TrumpWon, TRUMP2024"
